Timestamp,Open,High,Low,Close,Volume
2022-10-19 00:00:00,1.0,100.0,1.0,7.3207,67602698.77
2022-10-20 00:00:00,7.3219,7.748,6.9,7.3685,17974526.96
2022-10-21 00:00:00,7.3691,7.7,6.99,7.498,16533981.69
2022-10-22 00:00:00,7.498,9.3152,7.3411,8.9553,22408625.29
2022-10-23 00:00:00,8.9571,10.33,8.8806,9.7815,31410439.72
2022-10-24 00:00:00,9.7808,9.968,9.2354,9.5293,20840808.03
2022-10-25 00:00:00,9.5298,9.568,8.5202,8.7863,20968485.45
2022-10-26 00:00:00,8.7833,9.2863,8.6061,9.1951,15721495.42
2022-10-27 00:00:00,9.1911,9.6387,8.6,8.7013,16118633.7
2022-10-28 00:00:00,8.7015,8.8264,7.9337,8.1845,15606321.18
2022-10-29 00:00:00,8.1827,8.3692,7.592,7.9532,13416201.68
2022-10-30 00:00:00,7.958,8.38,7.6026,7.8049,11858055.96
2022-10-31 00:00:00,7.8015,8.2211,7.7,7.9439,9139206.43
2022-11-01 00:00:00,7.9337,8.315,7.815,8.1925,9092526.88
2022-11-02 00:00:00,8.1935,8.211,7.1259,7.3707,14872782.25
2022-11-03 00:00:00,7.3745,7.5635,7.1659,7.2328,6315233.43
2022-11-04 00:00:00,7.2328,7.79,7.16,7.6532,8633378.03
2022-11-05 00:00:00,7.6527,7.998,7.5161,7.6249,9131990.09
2022-11-06 00:00:00,7.6215,8.2321,7.23,7.3095,13277982.14
2022-11-07 00:00:00,7.3095,7.4586,6.8,7.0006,9960991.0
2022-11-08 00:00:00,7.0,7.0228,4.5,5.3762,23314806.13
2022-11-09 00:00:00,5.3737,5.39,3.4356,3.9626,27117956.79
2022-11-10 00:00:00,3.9682,5.5,3.8572,5.1534,23161152.79
2022-11-11 00:00:00,5.1507,5.3446,4.5,5.1841,13615834.03
2022-11-12 00:00:00,5.1775,5.1839,4.4276,4.5473,6845305.29
2022-11-13 00:00:00,4.5442,4.6194,4.1201,4.2196,7360914.52
2022-11-14 00:00:00,4.219,4.5106,3.7708,4.1925,10570819.78
2022-11-15 00:00:00,4.1917,4.72,4.111,4.3346,9332444.72
2022-11-16 00:00:00,4.3363,4.9688,4.1575,4.5005,14922210.89
2022-11-17 00:00:00,4.5007,4.85,4.3413,4.6604,12744677.28
2022-11-18 00:00:00,4.6597,4.94,4.5348,4.7177,7369507.15
2022-11-19 00:00:00,4.72,4.7735,4.5,4.6226,3806479.07
2022-11-20 00:00:00,4.6228,4.6358,4.025,4.1024,4788160.75
2022-11-21 00:00:00,4.1011,4.1507,3.87,4.0637,7484136.08
