Timestamp,Open,High,Low,Close,Volume
2023-10-31 00:00:00,2.877,2.9999,1.9,2.278,60315914.4
2023-11-01 00:00:00,2.2776,2.667,2.13,2.5488,54152556.2
2023-11-02 00:00:00,2.5489,2.8659,2.2666,2.3988,36269641.8
2023-11-03 00:00:00,2.3999,2.4861,2.213,2.3907,20681916.5
2023-11-04 00:00:00,2.3905,2.4988,2.3447,2.4318,10734363.5
2023-11-05 00:00:00,2.4318,2.478,2.2439,2.309,8855388.0
2023-11-06 00:00:00,2.3098,2.395,2.25,2.3652,7231414.1
2023-11-07 00:00:00,2.365,2.4549,2.223,2.3368,12464474.3
2023-11-08 00:00:00,2.3393,2.41,2.2924,2.3693,7486262.2
2023-11-09 00:00:00,2.3691,2.6503,2.25,2.457,23581365.6
2023-11-10 00:00:00,2.4555,3.3089,2.359,3.1801,32773569.9
2023-11-11 00:00:00,3.1802,4.26,3.1168,3.9719,60146095.9
2023-11-12 00:00:00,3.9736,4.84,3.7,4.6191,37567966.7
2023-11-13 00:00:00,4.6192,5.979,4.3588,4.3692,50057115.4
2023-11-14 00:00:00,4.3694,6.383,4.21,5.9825,45240886.6
2023-11-15 00:00:00,5.9826,6.54,5.7265,5.8514,27739818.0
2023-11-16 00:00:00,5.8521,6.38,5.4329,5.7535,18841119.8
2023-11-17 00:00:00,5.7463,7.0983,5.699,7.0601,29262424.9
2023-11-18 00:00:00,7.0538,7.42,6.4,7.1434,24453482.3
2023-11-19 00:00:00,7.1454,7.389,6.5885,6.7966,14007958.2
2023-11-20 00:00:00,6.7989,7.0543,5.9,5.97,17489279.1
2023-11-21 00:00:00,5.9687,6.148,5.003,5.0193,25939881.3
2023-11-22 00:00:00,5.0255,6.3241,5.0166,6.1065,18576364.7
2023-11-23 00:00:00,6.109,6.35,5.6238,5.6378,8042601.8
2023-11-24 00:00:00,5.6422,5.835,5.4002,5.5203,10500632.9
2023-11-25 00:00:00,5.5192,5.98,5.4653,5.9445,7110087.6
2023-11-26 00:00:00,5.9462,5.9579,5.3392,5.4366,6076456.3
2023-11-27 00:00:00,5.4376,5.9248,5.131,5.881,10509548.3
2023-11-28 00:00:00,5.8825,6.49,5.4947,6.2376,12958921.9
2023-11-29 00:00:00,6.2376,6.6948,5.9776,6.0177,7818568.9
2023-11-30 00:00:00,6.0156,6.5,5.9242,6.3928,6300462.5
2023-12-01 00:00:00,6.3921,7.276,6.27,7.0914,10805294.5
2023-12-02 00:00:00,7.091,9.22,7.0376,8.8545,19708308.4
2023-12-03 00:00:00,8.8589,9.3158,8.0355,8.5899,12439198.2
2023-12-04 00:00:00,8.5895,9.8498,8.01,8.9464,18293039.8
2023-12-05 00:00:00,8.9455,10.5,8.31,10.1463,16621677.6
2023-12-06 00:00:00,10.1484,11.5,9.224,9.6156,22341825.5
2023-12-07 00:00:00,9.621,10.45,9.3814,9.5005,11043838.8
2023-12-08 00:00:00,9.5018,9.958,8.8,9.2798,11035463.5
2023-12-09 00:00:00,9.2834,10.2187,9.2,9.3198,10960031.4
2023-12-10 00:00:00,9.3197,9.92,9.02,9.8297,5400652.8
2023-12-11 00:00:00,9.8265,11.0716,8.663,10.8108,18768031.5
2023-12-12 00:00:00,10.8093,13.12,10.746,12.0767,21252690.5
2023-12-13 00:00:00,12.0753,12.8832,10.8,12.1327,12793959.3
2023-12-14 00:00:00,12.1328,14.786,11.9262,13.922,13413495.4
2023-12-15 00:00:00,13.9228,14.5,12.8836,13.0961,8707357.6
2023-12-16 00:00:00,13.0961,14.8977,12.7,13.1123,9047146.2
2023-12-17 00:00:00,13.1073,14.22,12.6132,12.709,7800347.5
2023-12-18 00:00:00,12.7104,13.0566,10.9548,12.8996,11951702.3
2023-12-19 00:00:00,12.9135,13.5,11.552,11.7295,8118943.3
2023-12-20 00:00:00,11.7368,13.7285,11.62,13.0,10323970.9
2023-12-21 00:00:00,13.0,13.1389,12.1005,12.875,7606479.5
