Timestamp,Open,High,Low,Close,Volume
2022-01-25 00:00:00,1.95e-06,2.55e-06,1.5e-06,2.08e-06,11304272062438.0
2022-01-26 00:00:00,2.08e-06,2.1e-06,1.97e-06,2.02e-06,7005230582738.0
2022-01-27 00:00:00,2.02e-06,2.55e-06,1.86e-06,2.06e-06,17396841158127.0
2022-01-28 00:00:00,2.06e-06,2.11e-06,1.97e-06,2.07e-06,9967900496770.0
2022-01-29 00:00:00,2.08e-06,2.2e-06,2.05e-06,2.14e-06,10169294929702.0
2022-01-30 00:00:00,2.15e-06,2.17e-06,2.07e-06,2.09e-06,7497571482399.0
2022-01-31 00:00:00,2.08e-06,2.15e-06,2e-06,2.15e-06,9954842867039.0
2022-02-01 00:00:00,2.14e-06,2.22e-06,2.11e-06,2.16e-06,6885761726337.0
2022-02-02 00:00:00,2.16e-06,2.16e-06,2.05e-06,2.08e-06,5399524096895.0
2022-02-03 00:00:00,2.07e-06,2.12e-06,2.03e-06,2.07e-06,5438490176599.0
2022-02-04 00:00:00,2.08e-06,2.24e-06,2.07e-06,2.23e-06,6391302900773.0
2022-02-05 00:00:00,2.24e-06,2.39e-06,2.2e-06,2.26e-06,5311832851489.0
2022-02-06 00:00:00,2.27e-06,2.31e-06,2.21e-06,2.28e-06,3536650865837.0
2022-02-07 00:00:00,2.27e-06,2.41e-06,2.25e-06,2.35e-06,6527149563772.0
2022-02-08 00:00:00,2.34e-06,2.4e-06,2.18e-06,2.25e-06,12451792273658.0
2022-02-09 00:00:00,2.26e-06,2.35e-06,2.23e-06,2.32e-06,3800177738202.0
2022-02-10 00:00:00,2.32e-06,2.34e-06,2.21e-06,2.23e-06,3659631576794.0
2022-02-11 00:00:00,2.23e-06,2.27e-06,2.12e-06,2.16e-06,4285276441596.0
2022-02-12 00:00:00,2.15e-06,2.2e-06,2.1e-06,2.17e-06,4493849362831.0
2022-02-13 00:00:00,2.17e-06,2.22e-06,2.12e-06,2.12e-06,6329027805516.0
2022-02-14 00:00:00,2.12e-06,2.15e-06,2.08e-06,2.13e-06,6932864078159.0
2022-02-15 00:00:00,2.12e-06,2.23e-06,2.12e-06,2.22e-06,7021664449989.0
2022-02-16 00:00:00,2.21e-06,2.23e-06,2.14e-06,2.18e-06,6059202038077.0
2022-02-17 00:00:00,2.18e-06,2.2e-06,2.03e-06,2.06e-06,6692212735070.0
2022-02-18 00:00:00,2.05e-06,2.09e-06,2.03e-06,2.05e-06,7137059289566.0
2022-02-19 00:00:00,2.04e-06,2.07e-06,1.98e-06,2.02e-06,7597753452729.0
2022-02-20 00:00:00,2.02e-06,2.03e-06,1.94e-06,1.97e-06,6909728494276.0
2022-02-21 00:00:00,1.98e-06,2.06e-06,1.92e-06,1.94e-06,7648895503627.0
2022-02-22 00:00:00,1.93e-06,1.95e-06,1.87e-06,1.94e-06,7729174136149.0
2022-02-23 00:00:00,1.94e-06,2e-06,1.89e-06,1.9e-06,6637603179189.0
2022-02-24 00:00:00,1.9e-06,1.91e-06,1.68e-06,1.81e-06,10284869454456.0
2022-02-25 00:00:00,1.82e-06,1.93e-06,1.8e-06,1.9e-06,8519866669107.0
2022-02-26 00:00:00,1.91e-06,1.96e-06,1.89e-06,1.91e-06,6237981231641.0
2022-02-27 00:00:00,1.92e-06,1.95e-06,1.83e-06,1.84e-06,7184792936319.0
